coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,SourceFile,price_ma7,price_ma30,volatility_7d,volume_change_pct,price_change_pct,liquidity_ratio,liquidity_ratio_7d
Injective,INJ,0.0001293147265337,0.9148936170212766,0.5478331970564185,0.1120789779326364,0.0002766231734533,0.0002452881694304,2022-03-16,coin_gecko_2022-03-16.csv,4.6007598785096954e-05,5.715801566919805e-05,5.834083132184698e-05,374.60206253361224,-0.0037383177575004423,1.1277477185127398,1.1575156086496972
MXC,MXC,2.530468381724548e-06,0.8811013767209012,0.5535568274734259,0.1418892760356174,0.000368455275632,0.000244948156499,2022-03-16,coin_gecko_2022-03-16.csv,4.290629475127108e-05,5.4767673789042714e-05,6.023703724835582e-05,0.33197544888336417,-0.980431707590047,1.5042173858267196,1.2625094269115287
WINkLink,WIN,6.4616643945610575e-09,0.8948685857321652,0.5445625511038429,0.1062717770034843,0.0021807761359478,0.0002440512576066,2022-03-16,coin_gecko_2022-03-16.csv,4.2687448605835984e-05,5.15572608833601e-05,6.041489934711206e-05,4.918699717916054,-0.9974464551933435,8.935729966461047,2.4302766641006603
WazirX,WRX,1.3540998676429084e-05,0.8961201501877347,0.526573998364677,0.0938830816879597,0.0001220676063639,0.0002428385992843,2022-03-16,coin_gecko_2022-03-16.csv,4.395770671435635e-05,5.120063043856515e-05,5.956938819651199e-05,-0.9440256134723121,2094.5899052613872,0.5026697021135055,2.5020240311810937
Perpetual Protocol,PERP,9.340744786144592e-05,0.904881101376721,0.5380212591986917,0.1062717770034843,0.0001440063770278,0.0002387177578626,2022-03-16,coin_gecko_2022-03-16.csv,5.265725009923947e-05,5.3384181168635414e-05,6.201550791732759e-05,0.17972639357322673,5.898121039184573,0.6032495375173826,1.8755576313887519
Mobox,MBOX,4.949381651225502e-05,0.9136420525657072,0.508585445625511,0.1196283391405342,0.0006571211412817,0.0002380106074074,2022-03-16,coin_gecko_2022-03-16.csv,5.972769709418003e-05,5.4984956512499015e-05,5.768144490912031e-05,3.563139180668678,-0.4701298703110839,2.760890148718932,2.205355610450128
Astroport,ASTRO,4.900858301668385e-05,0.9236545682102628,0.5273916598528209,0.1846689895470383,0.0001034119650955,0.0002369652816219,2022-03-16,coin_gecko_2022-03-16.csv,4.818607180667772e-05,5.557532393211061e-05,4.8708671532298615e-05,-0.8426287656887781,-0.009803921575759378,0.4364013343545547,2.267272256214981
Trust Wallet Token,TWT,1.7499266654876124e-05,0.9136420525657072,0.4595257563368764,0.1205962059620596,0.0007778003288499,0.0002351035660434,2022-03-16,coin_gecko_2022-03-16.csv,3.221243468113145e-05,5.279434725251647e-05,3.368711402033936e-05,6.521376546046761,-0.6429346539376807,3.308330630367038,2.5787841007655947
Serum,SRM,4.536933179990008e-05,0.9061326658322904,0.5494685200327064,0.1145954316686023,0.0006974271091143,0.0002345596309188,2022-03-16,coin_gecko_2022-03-16.csv,3.833227231229938e-05,5.430269595590713e-05,3.1195212870170704e-05,-0.10333400071255372,1.5926418914965237,2.97334671947764,2.7886597198585834
Coin98,C98,3.251064416726407e-05,0.9111389236545684,0.5568274734260016,0.1207897793263646,0.0009012325514596,0.0002339311094365,2022-03-16,coin_gecko_2022-03-16.csv,4.297572695556645e-05,5.4432091554726104e-05,2.6623735435903575e-05,0.29222472095201946,-0.28342246011796735,3.8525553682471516,2.0624919201137417
Mirror Protocol,MIR,4.148746383533071e-05,0.9011264080100124,0.490596892886345,0.1331784746418892,0.0018857635162417,0.0002337279849118,2022-03-16,coin_gecko_2022-03-16.csv,4.6968079121123825e-05,5.5489985490932976e-05,2.3370848290552024e-05,1.09242721336196,0.27611940329086626,8.068197383181628,3.143281588837759
Zipmex Token,ZMT,6.76900725961739e-05,0.8785982478097623,0.5314799672935404,0.1070460704607045,0.0002452173570873,0.000233269380979,2022-03-16,coin_gecko_2022-03-16.csv,4.329416836894211e-05,5.773041518606895e-05,1.5574990647365576e-05,-0.869963887319225,0.6315789479165284,1.051219650252236,3.2072773192284525
Tribe,TRIBE,1.3178747610310423e-05,0.8948685857321652,0.5363859362224038,0.1136275648470769,0.0001383870592792,0.0002329415882248,2022-03-16,coin_gecko_2022-03-16.csv,3.8106301382950034e-05,5.7854999694779336e-05,1.8866138914768477e-05,-0.43565553057513484,-0.8053075273100633,0.5940848104188666,2.8977336994713
VVS Finance,VVS,5.415139576202112e-10,0.9036295369211514,0.5461978740801308,0.0911730545876887,6.64444990879994e-05,0.000218605795934,2022-03-16,coin_gecko_2022-03-16.csv,3.110515259684628e-05,5.747626955019915e-05,2.282419690226302e-05,-0.5198647949159346,-0.9999589100593143,0.3039466488256326,2.878811601538597
Metahero,HERO,1.0955723829113775e-06,0.9098873591989988,0.5560098119378577,0.0874951606658923,0.0001444076027533,0.0002164717841899,2022-03-16,coin_gecko_2022-03-16.csv,2.8761767700851316e-05,5.5871081970813886e-05,2.5174982252073962e-05,1.1733567825087508,2022.1655481718037,0.6670966532368872,2.501492461948575
Creditcoin,CTC,2.7658309211552368e-05,0.8998748435544431,0.5404742436631234,0.1124661246612465,5.488265637587613e-05,0.0002160019574876,2022-03-16,coin_gecko_2022-03-16.csv,2.6231621616801642e-05,3.6316172099298966e-05,2.4094513031113655e-05,-0.6199462124606043,24.245533424321167,0.2540840694882442,2.1130263690929474
Lido Staked SOL,STSOL,0.002132843829747,0.9111389236545684,0.5388389206868356,0.1157568718544328,7.982325827866775e-05,0.0002158410526893,2022-03-16,coin_gecko_2022-03-16.csv,0.0003262792195567639,0.00010563177694163815,0.0007969796019411493,0.45443503557809484,76.11403518679842,0.3698242631978456,1.6154933540859038
API3,API3,0.0001140298714232,0.916145181476846,0.5216680294358135,0.0884630274874177,0.0005131958379141,0.0002129010749646,2022-03-16,coin_gecko_2022-03-16.csv,0.0003366424206407452,0.00010676398843130353,0.0007931215318349096,5.429151715687961,-0.9465362302514543,2.410489651118161,0.8072493923625512
Escoin Token,ELG,8.176184396773784e-05,0.9111389236545684,0.5453802125919869,0.1178861788617886,1.1840258326336554e-05,0.0002100249699914,2022-03-16,coin_gecko_2022-03-16.csv,0.00033865267369382577,0.00010884420221871197,0.0007923436797024,-0.9769283820101472,-0.2829787234934745,0.05637547919574221,0.6651287964973378
Function X,FX,1.185932495082808e-05,0.904881101376721,0.5322976287816843,0.1070460704607045,3.565704846160196e-05,0.0002092794567106,2022-03-16,coin_gecko_2022-03-16.csv,0.0003384641847424712,0.00010923951264213966,0.0007924341621560628,2.0115093335665812,-0.8549528193675816,0.17038006989338642,0.6045995478508407
Raydium,RAY,6.089680365817751e-05,0.8973717146433041,0.5739983646770236,0.1147890050329074,0.0005700520346546,0.0002079383621741,2022-03-16,coin_gecko_2022-03-16.csv,0.00034716365076307396,0.00010976518226234177,0.0007884232848332025,14.987078551060456,4.134930015888077,2.741447170663555,0.952813908113401
CoinEx Token,CET,1.4836582382822104e-06,0.8873591989987485,0.5568274734260016,0.121951219512195,1.4889988097749235e-05,0.0002073353866997,2022-03-16,coin_gecko_2022-03-16.csv,0.00034721909159955553,0.00010714585331250989,0.000788394907099805,-0.9738795983654874,-0.9756365170393804,0.07181595160750619,0.8677738078806323
Euro Tether,EURT,2.668784222041003e-05,0.886107634543179,0.5347506132461161,0.1103368176538907,0.0004363960558328,0.0002069555380267,2022-03-16,coin_gecko_2022-03-16.csv,0.0003470804534579638,0.00010803436344105473,0.0007884605497307019,28.308019117810137,16.98786373559277,2.1086464271204917,1.132711287542382
Fetch.ai,FET,7.954214301820859e-06,0.9086357947434294,0.5339329517579721,0.1126596980255516,0.0003719113748272,0.0002044867800246,2022-03-16,coin_gecko_2022-03-16.csv,4.3524794108652505e-05,0.00010713494352961144,4.292189149618275e-05,-0.14776641572192983,-0.7019536373106356,1.818755103789392,1.3397014076268885
Dent,DENT,5.704676777477219e-08,0.9098873591989988,0.5421095666394112,0.1095625241966705,0.0003276530272204,0.0002036956901091,2022-03-16,coin_gecko_2022-03-16.csv,2.724296201502033e-05,0.00010632885853458708,3.192837127888471e-05,-0.11900240380484084,-0.9928281077665064,1.608541776435761,1.2251374255294027
Chia,XCH,0.001580648111787,0.8961201501877347,0.5110384300899427,0.0917537746806039,0.0001769577884191,0.000200545519667,2022-03-16,coin_gecko_2022-03-16.csv,0.00024136957170348638,0.0001589658494380724,0.0005909399774042569,-0.4599232306189954,27706.9346200226,0.8823821579905313,1.3431383796429444
Status,SNT,1.376731796720211e-06,0.8961201501877347,0.5339329517579721,0.1014324428958575,0.0001327067248414,0.0001984289728666,2022-03-16,coin_gecko_2022-03-16.csv,0.00023987205839575668,0.00015885676743407018,0.0005916313961393194,-0.25006564544589294,-0.9991290080401489,0.6687870371158762,1.414339374960443
Power Ledger,POWR,1.222492412806618e-05,0.8936170212765958,0.5322976287816843,0.1035617499032132,0.0005559901301956,0.0001944803376199,2022-03-16,coin_gecko_2022-03-16.csv,0.0002329189327485979,0.00015818057676609694,0.0005943650544382933,3.1896153405946306,7.879670068774198,2.8588500873658957,1.4311112202036342
Medibloc,MED,9.733601082022522e-07,0.8948685857321652,0.5486508585445625,0.1128532713898567,0.0001333308729263,0.0001923050829389,2022-03-16,coin_gecko_2022-03-16.csv,0.00023284603301572935,0.0001582129991847813,0.0005943982016577538,-0.7601920147766048,-0.9203790471003745,0.6933299468150952,1.5198989338047184
xSUSHI,XSUSHI,9.2194364122518e-05,0.8836045056320401,0.5551921504497137,0.1186604723190088,1.851955765392736e-06,0.0001905161768332,2022-03-16,coin_gecko_2022-03-16.csv,0.00024220410757317336,0.00015695947932122523,0.0005911181509391508,-0.9861100754480441,93.71763157912483,0.009720727111872255,1.2200524052320587
Chromia,CHR,9.2043941414852e-06,0.9173967459324156,0.5650040883074406,0.1140147115756871,0.001008160562274,0.0001904534806105,2022-03-16,coin_gecko_2022-03-16.csv,0.0002423827046931254,0.00015295580157481808,0.0005910357632864267,543.3761568787816,-0.9001631582462742,5.293474075886322,1.7164408298173341
Yield Guild Games,YGG,5.895586967589284e-05,0.9148936170212766,0.5355682747342599,0.0969802555168408,0.0003027177071017,0.0001885659342347,2022-03-16,coin_gecko_2022-03-16.csv,0.000250796822251428,0.0001548366482846237,0.0005874191772202808,-0.6997326433610019,5.40518743218224,1.6053679490428006,1.7159874259040542
Telos,TLOS,1.987416921392488e-05,0.9061326658322904,0.570727718724448,0.089430894308943,7.592126258243208e-05,0.0001885462966432,2022-03-16,coin_gecko_2022-03-16.csv,2.7829116169560083e-05,0.00015549890520294137,3.460821751009239e-05,-0.7492011177366449,-0.6628975312690287,0.4026664216380949,1.6474566064251346
COTI,COTI,4.889091356996892e-06,0.902377972465582,0.5674570727718724,0.1095625241966705,0.0002689673309273,0.0001870182886786,2022-03-16,coin_gecko_2022-03-16.csv,2.8330881821028183e-05,0.00015521050829229362,3.418363651750426e-05,2.5427141459254146,-0.7539976990046287,1.4381873175491056,1.75737093220131
Alchemix USD,ALUSD,2.419303846460564e-05,0.8798498122653317,0.5273916598528209,0.1080139372822299,5.23472101274321e-05,0.0001844403789663,2022-03-16,coin_gecko_2022-03-16.csv,3.0040612440533817e-05,0.00015290336131239897,3.353700358375816e-05,-0.8053770695981617,3.9483711180774774,0.2838164312002239,1.3895089813205
Celer Network,CELR,8.993537987838916e-07,0.9173967459324156,0.5511038430089941,0.1074332171893147,0.0006190114463051,0.0001838795278588,2022-03-16,coin_gecko_2022-03-16.csv,3.0030040110616907e-05,0.00015128354588861659,3.3547704022075916e-05,10.825108631352112,-0.9628259261398834,3.3663967572313718,1.7713756685228252
Orbs,ORBS,1.7515663560202462e-06,0.8886107634543179,0.5445625511038429,0.1124661246612465,0.0004868294132083,0.0001835126764131,2022-03-16,coin_gecko_2022-03-16.csv,1.710964042968866e-05,0.0001497083119999278,2.049147169571248e-05,-0.21353730029678608,0.9475832073970427,2.652838063962473,2.148963859501482
Vulcan Forged,PYR,0.0002118044207808,0.9148936170212766,0.5600981193785772,0.0994967092528067,0.0006650004412498,0.0001831483004458,2022-03-16,coin_gecko_2022-03-16.csv,4.6052501378162206e-05,0.00015618515047079192,7.582781223652557e-05,0.3659824636874722,119.9228642996108,3.630939733708296,1.9114589534760502
Energy Web Token,EWT,0.0001191248231267,0.8998748435544431,0.5208503679476696,0.1161440185830429,3.839278824924814e-05,0.000179917159571,2022-03-16,coin_gecko_2022-03-16.csv,5.4648066156848936e-05,0.00015864366684835193,8.078265470457828e-05,-0.9422665221438157,-0.4375715922852039,0.21339147605927686,1.7126051716212611
Astar,ASTR,2.504532651386269e-06,0.8923654568210263,0.5339329517579721,0.1142082849399922,0.0001379436483236,0.0001797204460324,2022-03-16,coin_gecko_2022-03-16.csv,5.21666895050577e-05,0.000157643463131156,8.228167816909488e-05,2.5929572873963225,-0.9789755603773491,0.7675456597672339,1.7647307770682807
Origin Protocol,OGN,1.05323569104896e-05,0.8898623279098873,0.472608340147179,0.2264808362369337,0.0031497130646168,0.0001796294667296,2022-03-16,coin_gecko_2022-03-16.csv,5.2972870298413814e-05,0.00015661162623366128,8.17672960761005e-05,21.833331602394143,3.205318267525839,17.53450100343575,4.064204160766373
Cratos,CRTS,7.162471481008099e-08,0.869837296620776,0.4979558462796402,0.0828493999225706,0.0002336262746944,0.0001777035562395,2022-03-16,coin_gecko_2022-03-16.csv,4.952695404844301e-05,0.00015435767797094917,8.366847966615995e-05,-0.9258261721301196,-0.9931995549126571,1.314696675960329,4.211472767160673
Ocean Protocol,OCEAN,1.13880176565798e-05,0.916145181476846,0.5699100572363041,0.1223383662408052,0.0003801301243594,0.000176360157614,2022-03-16,coin_gecko_2022-03-16.csv,5.1025334599556714e-05,0.00015429798697249146,8.274126931889443e-05,0.6270863577165608,157.99564398652188,2.155419509158026,4.03847601743591
XYO Network,XYO,3.966084293792527e-07,0.8823529411764707,0.5355682747342599,0.1018195896244676,7.887013789421376e-05,0.0001761725251245,2022-03-16,coin_gecko_2022-03-16.csv,5.0831769181465146e-05,0.00015431118920300552,8.28772257566479e-05,-0.7925180541081118,-0.9651731810276831,0.44768693551095284,3.723454427657121
Dopex,DPX,0.0273220424350898,0.9236545682102628,0.5331152902698282,0.1140147115756871,7.990550566873138e-05,0.000173616183387,2022-03-16,coin_gecko_2022-03-16.csv,0.003923722914082751,0.0010650094179599017,0.010317777781215804,0.013127500498431033,68888.2126621025,0.4602422660715771,3.2704976465661617
PLEX,PLEX,1.9778796570370364e-05,0.8973717146433041,0.5511038430089941,0.1064653503677893,0.0002654256012385,0.000171631519914,2022-03-16,coin_gecko_2022-03-16.csv,0.003909530624574703,0.001064746767538529,0.010323949770208153,2.3217435897207057,-0.9992760864559317,1.5464851757503382,3.4609396036648845
LUKSO Token,LYXE,0.0003166148558241,0.9011264080100124,0.5404742436631234,0.1078203639179248,1.980323832528763e-05,0.0001712833730842,2022-03-16,coin_gecko_2022-03-16.csv,0.003954403527885091,0.001004205801741099,0.010304802512606218,-0.9253906245935437,15.007791712586044,0.11561681655786106,3.367806911777831
DAO Maker,DAO,5.31330677290388e-05,0.8961201501877347,0.5200327064595257,0.0998838559814169,6.143683265402911e-05,0.000168090247102,2022-03-16,coin_gecko_2022-03-16.csv,0.0039604893437163126,0.0010021759082846269,0.010302097367954207,2.102362939074349,-0.8321839081405654,0.3654990917869745,0.915092352970863
Boba Network,BOBA,2.9356626446051464e-05,0.8898623279098873,0.5780866721177432,0.1343399148277196,7.563675392966846e-05,0.0001638680025651,2022-03-16,coin_gecko_2022-03-16.csv,0.003964672915392204,0.0010004290677005708,0.010300226813754813,0.23113042554787522,-0.4474885847781156,0.4615712204072309,0.7932172878918491
Mdex,MDX,5.43056341470476e-06,0.9036295369211514,0.5519215044971381,0.1178861788617886,0.0001255662532646,0.0001637232302562,2022-03-16,coin_gecko_2022-03-16.csv,0.003963821850500508,0.0010002147756493665,0.01030060813688209,0.6601221858537047,-0.8150140505863478,0.7669421930419368,0.5948633855895505
UFO Gaming,UFO,1.8265557131756348e-10,0.918648310387985,0.5551921504497137,0.1062717770034843,8.800161769697115e-05,0.000162063529683,2022-03-16,coin_gecko_2022-03-16.csv,0.003963765218247106,0.000998184888282613,0.010300633560451102,-0.2991618734411913,-0.9999663652631653,0.5430069175286034,0.6084805258777864
Ardor,ARDR,4.6809989724211946e-06,0.8986232790988735,0.5445625511038429,0.1058846302748741,0.0001082596245397,0.0001614519667088,2022-03-16,coin_gecko_2022-03-16.csv,6.128501308748127e-05,0.0009982914663070844,0.00011407711934280644,0.23020039145741844,25626.46342011571,0.6705376635947741,0.6385227255239573
Pundi X,PUNDIX,1.7955701542485146e-05,0.8986232790988735,0.5461978740801308,0.1068524970963995,7.415673242683416e-05,0.0001609090934239,2022-03-16,coin_gecko_2022-03-16.csv,6.102457094064053e-05,0.0009980003949511536,0.00011418969842907032,-0.3150102566664632,2.8358695757623202,0.46086104177764003,0.48343356352785755
Mask Network,MASK,9.82597828171576e-05,0.921151439299124,0.5854456255110384,0.1124661246612465,0.0008087899026531,0.0001593539415373,2022-03-16,coin_gecko_2022-03-16.csv,2.98309890825059e-05,0.0010010105805683316,3.5318818866181124e-05,9.906493263454976,4.472344401841624,5.075430797949774,1.1919784180124164
Kyber Network Crystal Legacy,KNCL,7.448334153417027e-05,0.9123904881101376,0.5445625511038429,0.1080139372822299,0.0033020087012689,0.0001592397795931,2022-03-16,coin_gecko_2022-03-16.csv,3.2881028197524684e-05,0.0010034914570605448,3.8449621447228466e-05,3.082653221111209,-0.24197530873063977,20.73607932456583,4.102061308409396
Interest Bearing Bitcoin,IBBTC,0.9861878285485668,0.904881101376721,0.5470155355682746,0.1180797522260936,5.6164697277654865e-08,0.0001570180243223,2022-03-16,coin_gecko_2022-03-16.csv,0.14091266273135764,0.033823730804953205,0.3727313150084591,-0.9999829907482509,13239.381113891612,0.000357695860205001,4.0361736620455355
Coinmetro,XCM,1.4791057207719532e-05,0.8873591989987485,0.4832379394930498,0.1047231900890437,9.441674151460944e-07,0.0001527662467241,2022-03-16,coin_gecko_2022-03-16.csv,0.14091399994475662,0.033824177949133574,0.37273072525174894,15.81069178524232,-0.9999850017848735,0.006180471376319708,3.9274934160933035
MX Token,MX,4.512671505211449e-05,0.9011264080100124,0.5421095666394112,0.1136275648470769,6.562409647525564e-06,0.0001523955525527,2022-03-16,coin_gecko_2022-03-16.csv,0.14092044659224184,0.03382527467549771,0.37272788222001557,5.950472492751869,2.0509458802284004,0.04306168741542646,3.8560726689342784
Reserve Rights Token,RSR,3.34965762191443e-07,0.8998748435544431,0.6394112837285363,0.1337591947348044,0.0010039008033766,0.000150279594661,2022-03-16,coin_gecko_2022-03-16.csv,0.14091982573035466,0.03382525339568618,0.3727281560714839,151.97746670769524,-0.992577218133325,6.680220329587623,4.714598764076115
Radicle,RAD,0.000107479219233,0.9036295369211514,0.5412919051512673,0.1120789779326364,8.77326091819362e-05,0.0001502728151237,2022-03-16,coin_gecko_2022-03-16.csv,0.14093261480431046,0.033825762890856516,0.37272251715767496,-0.9126082887005874,319.8662835563845,0.5838222243305776,4.732164647297963
Conflux,CFX,2.819958685182308e-06,0.9061326658322904,0.5339329517579721,0.0940766550522647,8.557241125667857e-05,0.0001477125584966,2022-03-16,coin_gecko_2022-03-16.csv,0.14091898054372018,0.03382555007634131,0.37272852922687544,-0.024622520011662874,-0.9737627542765357,0.579317101589898,4.089862690675123
Wonderland,TIME,0.0047754254466276,0.902377972465582,0.5372035977105477,0.0915602013162988,2.55999618818956e-05,0.0001471536493703,2022-03-16,coin_gecko_2022-03-16.csv,0.1415905437015907,0.03398276572890637,0.3724365890592634,-0.7008386055044391,1692.4380889055021,0.1739675637773373,1.1524181534196243
XSGD,XSGD,1.787503147384644e-05,0.886107634543179,0.5314799672935404,0.1091753774680603,7.113087424838223e-05,0.0001466500010113,2022-03-16,coin_gecko_2022-03-16.csv,0.0007091217705773951,0.033982699090981706,0.001793453231291041,1.7785539125621233,-0.9962568714193895,0.4850383481613566,1.2216582466055033
MiL.k Alliance,MLK,1.9719403990512456e-05,0.8961201501877347,0.5519215044971381,0.1134339914827719,0.0001168795307545,0.0001466054449799,2022-03-16,coin_gecko_2022-03-16.csv,0.0007098258201177941,0.033983193434736145,0.0017931361711954338,0.6431617351751904,0.10318149757468009,0.7972386753474573,1.3346665614585227
Civic,CVC,6.508339793392664e-06,0.9111389236545684,0.5739983646770236,0.1142082849399922,0.0002590673170128,0.0001464139981147,2022-03-16,coin_gecko_2022-03-16.csv,0.0007043089093665482,0.03398260394478045,0.0017955798271691889,1.216532829490553,-0.6699525098971548,1.769416315029168,1.5812886511176285
Unibright,UBT,2.8628776202694707e-05,0.9086357947434294,0.6721177432542926,0.2346109175377467,4.963532467201424e-05,0.0001438686768303,2022-03-16,coin_gecko_2022-03-16.csv,0.0007083508822866199,0.03398352825886057,0.0017937619435460423,-0.8084076168142744,3.398783270621326,0.3450043870950553,0.676257802190119
Aragon,ANT,0.0001120889374409,0.9148936170212766,0.5690923957481602,0.1178861788617886,0.0005420717659874,0.0001425755493564,2022-03-16,coin_gecko_2022-03-16.csv,0.0007090094134591772,0.033987206171230064,0.0017935054119633846,9.921088349262577,2.9152542409531828,3.80199668480581,1.135997010829438
Yoshi.exchange,YOSHI,3.251064416726407e-05,0.9286608260325409,0.6385936222403924,0.1552458381726674,5.3737682950381805e-05,0.0001391232842274,2022-03-16,coin_gecko_2022-03-16.csv,0.0007132509399566173,0.03398122971200963,0.00179159105645615,-0.9008661097622434,-0.7099567101846636,0.38625944786169947,1.1084173460111237
SuperFarm,SUPER,1.4706602317815367e-05,0.9123904881101376,0.5380212591986917,0.1124661246612465,0.0002738430045403,0.000138441629523,2022-03-16,coin_gecko_2022-03-16.csv,3.314824791236239e-05,0.033977749104649325,3.586048977186915e-05,4.095921325695238,-0.5476373140393238,1.978039448710802,1.3661419010016187
Divi,DIVI,1.518619211219041e-06,0.8773466833541927,0.5748160261651676,0.100077429345722,4.019575805598389e-06,0.0001380273921916,2022-03-16,coin_gecko_2022-03-16.csv,3.081161758912991e-05,0.03397771624086798,3.7516200373061525e-05,-0.9853216049380336,-0.896738949051515,0.029121580447007894,1.3010109341852831
BTSE Token,BTSE,0.0002042833015994,0.8886107634543179,0.5380212591986917,0.132597754548974,2.839126396725737e-05,0.0001343715953275,2022-03-16,coin_gecko_2022-03-16.csv,5.7177888676113836e-05,0.03398417460569095,7.477512725524551e-05,6.063248795485971,133.51910794373245,0.21128917832716182,1.2173038631823838
GMX,GMX,0.0005526809514195,0.916145181476846,0.5592804578904332,0.0960123886953155,6.670332377089637e-05,0.0001328552044563,2022-03-16,coin_gecko_2022-03-16.csv,0.00013520254747984345,0.0340025949165811,0.0001974372762298307,1.3494312844902896,1.705463183198931,0.5020753537196735,1.0362551544238847
Request,REQ,5.298846782331965e-06,0.9036295369211514,0.5273916598528209,0.1316298877274486,0.0003259147851603,0.0001325430119831,2022-03-16,coin_gecko_2022-03-16.csv,0.00013186970041979165,0.03400239194421863,0.00019971985209050477,3.8860351589031517,-0.990412467140902,2.4589360109143743,1.338245386398073
Multichain,MULTI,0.0002229647911789,0.8986232790988735,0.5682747342600163,0.0702671312427409,2.5576003985272656e-05,0.0001323212550064,2022-03-16,coin_gecko_2022-03-16.csv,0.00014770910809664878,0.03400981088364361,0.00020227001138817718,-0.92152548718312,41.077984198813844,0.19328719323313265,0.8227154590305477
Ergo,ERG,7.90930597420964e-05,0.8886107634543179,0.5314799672935404,0.1238869531552458,1.6319142222090876e-05,0.0001321498696954,2022-03-16,coin_gecko_2022-03-16.csv,0.00015436373889305338,0.03310171257113202,0.00019858097939492897,-0.36193542073703644,-0.6452665942281686,0.12348965806554199,0.7851769176310966
Rari Governance Token,RGT,0.00036198418766,0.90738423028786,0.507767784137367,0.1118854045683313,1.0200385180400635e-05,0.0001313493276024,2022-03-16,coin_gecko_2022-03-16.csv,0.0002039748225133655,0.033113119417501675,0.0002012377324992597,-0.37494354534194874,3.576687118191458,0.07765844992581641,0.5136939178046701
FEG Token BSC,FEG,6.065418694639628e-14,0.916145181476846,0.5282093213409648,0.1176926054974835,8.722814701572435e-06,0.0001299496708017,2022-03-16,coin_gecko_2022-03-16.csv,0.00020375787692042765,0.03310256558897622,0.0002014930248461984,-0.14485438076076318,-0.9999999998324397,0.06712456174577953,0.5191229151330661
Alchemy Pay,ACH,9.841740387221537e-07,0.9036295369211514,0.5568274734260016,0.1074332171893147,0.000161392008125,0.0001294103670508,2022-03-16,coin_gecko_2022-03-16.csv,0.0001747151444117594,0.03310082729251988,0.0002155648281060221,17.502285517529835,16225985.832399996,1.247133531903558,0.6671006799296941
Numeraire,NMR,0.0006824809114848,0.8973717146433041,0.5502861815208503,0.1080139372822299,9.05774022771211e-05,0.0001289732962996,2022-03-16,coin_gecko_2022-03-16.csv,0.00019325799584965936,0.03312259810202117,0.0002553984574041166,-0.4387739310674674,692.4555115586361,0.7022957842894337,0.695703598582517
Power Cash,PRCH,1.3313308668915231e-08,0.8685857321652065,0.5094031071136549,0.1066589237320944,1.8513171182925563e-06,0.0001271250508795,2022-03-16,coin_gecko_2022-03-16.csv,0.0001925029196391361,0.03312241752701764,0.0002560537400944321,-0.9795609382500454,-0.9999804927750434,0.01456296068701198,0.3465074485500366
Moonriver,MOVR,0.0011851828128965,0.90738423028786,0.507767784137367,0.0960123886953155,0.0004088549865025,0.0001265495286007,2022-03-16,coin_gecko_2022-03-16.csv,0.0003299626370273646,0.03316192361469234,0.0004556314911612213,219.84546319086664,89021.40925756803,3.2307902765292362,0.78043646044948
sBTC,SBTC,0.9852508426686188,0.9061326658322904,0.5494685200327064,0.1184668989547038,2.0628301335789457e-05,0.0001247037303088,2022-03-16,coin_gecko_2022-03-16.csv,0.14106878400972406,0.06600346233701389,0.3722495604871736,-0.9495461666928616,830.3070624613075,0.1654184785387593,0.7864262919456539
Cartesi,CTSI,7.560568628538747e-06,0.9061326658322904,0.5200327064595257,0.1118854045683313,0.0002923205323108,0.0001238337382286,2022-03-16,coin_gecko_2022-03-16.csv,0.1410181520641481,0.06600311583258342,0.37227191204699167,13.170848464562276,-0.9999923262500258,2.3605887740477427,1.1125591953916434
JOE,JOE,2.143933837723925e-05,0.921151439299124,0.5568274734260016,0.089237320944638,0.0001424877605272,0.0001234152251882,2022-03-16,coin_gecko_2022-03-16.csv,0.1410212148267648,0.06600055515110209,0.37227055858093727,-0.512563283184964,1.8356780330400748,1.1545395660050506,1.2679041960001105
Veritaseum,VERI,0.0018266614940416,0.9236545682102628,0.9386753883892068,0.1854432830042585,2.214828143421605e-06,0.0001230932764183,2022-03-16,coin_gecko_2022-03-16.csv,0.14128202587247948,0.066058961089519,0.3721559159779486,-0.9844560112726397,84.20139296746432,0.017993087907540103,1.0923127040006795
Bifrost,BFC,3.619332345786253e-06,0.8973717146433041,0.5421095666394112,0.1099496709252806,2.359386777583798e-05,0.0001179662065617,2022-03-16,coin_gecko_2022-03-16.csv,0.1411850456468882,0.033186154115644975,0.3721987473244743,9.65268555752985,-0.998018608068549,0.20000531053355228,1.0205569220355535
inSure DeFi,SURE,1.4532625525660033e-07,0.9123904881101376,0.6271463614063777,0.1395663956639566,2.1216754226041097e-05,0.0001173953620477,2022-03-16,coin_gecko_2022-03-16.csv,0.14118506450588056,0.03318566592461322,0.3721987389784651,-0.10075132964130784,-0.9598472200471465,0.1807290667702896,1.0442949371903076
Aurora,AURORA,0.0001661924721971,0.8798498122653317,0.5118560915780866,0.0965931087882307,2.2313483904373225e-05,0.0001156282185016,2022-03-16,coin_gecko_2022-03-16.csv,0.14103949445720923,0.03318970144985139,0.3722628137136646,0.05169168038841776,1142.5818799820893,0.1929761107930973,0.6103214849422878
